date,predicted_temperature
2023-09-01,25.896284764726637
2023-10-01,27.43350449917781
2023-11-01,26.42885490570249
2023-12-01,21.556310403159195
2024-01-01,12.787331817166033
2024-02-01,5.219444433117018
2024-03-01,-0.31284851036591377
2024-04-01,-0.26260563563180506
2024-05-01,2.6590829684570707
2024-06-01,8.885815307471699
2024-07-01,15.17726972066862
2024-08-01,21.443101678960257
